Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1147960,3,3,10,2,2,4,5,1,1,15,7,24,6500,35,715.5,1.46,185.71,11.01,0.9200,0.0500,0.0200,0.2200,0.1200,0.0800,0.0300,0.0000,0.0000,0.0600,0.0700,0.4270,0.2000,0.6000,0.1400,0.0600,0.4300,0.1000,0.1700,0.0800,0.0600,0.0000,0.0000,0.0200,0.0000,0.1400,0.0000
1148010,2,1,13,2,2,4,4,1,1,19,4,6,8300,15,2766,2.5,553.33,33.33,1.0000,0.0000,0.0000,0.1300,0.0000,0.0400,0.0000,0.0000,0.0500,0.0000,0.0000,0.7830,0.8400,0.1600,0.0000,0.0000,0.1300,0.0000,0.0000,0.0400,0.0000,0.7800,0.0500,0.0000,0.0000,0.0000,0.0000
1148070,2,3,10,2,2,4,5,2,0,12,2,4,6325,17,754.5,4.25,372.06,11.93,0.8000,0.0000,0.2000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9760,0.6300,0.3500,0.0200,0.0000,0.0000,0.3500,0.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000
1148140,3,2,10,2,2,6,3,1,1,30,4,14,7200,17,921,1.21,423.53,12.79,0.9200,0.0300,0.0500,0.2600,0.0000,0.0700,0.0000,0.0000,0.0000,0.1900,0.0000,0.4720,0.3800,0.6200,0.0000,0.0000,0.4700,0.0900,0.3700,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1148150,1,1,4,2,2,7,8,3,1,36,3,10,7300,14,806.5,1.4,521.43,11.05,1.0000,0.0000,0.0000,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,0.0000,0.1440,0.1200,0.8400,0.0000,0.0400,0.3100,0.0000,0.6300,0.0400,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
1148180,1,1,8,2,2,5,3,2,0,19,6,15,9300,19,1329.5,1.27,489.47,14.3,1.0000,0.0000,0.0000,0.2400,0.0000,0.1000,0.0000,0.0200,0.0000,0.0400,0.0300,0.5670,0.3500,0.6000,0.0000,0.0400,0.7800,0.0600,0.0400,0.1000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000
1148250,1,3,5,2,2,5,4,3,1,28,2,12,7925,17,774.5,1.42,466.18,9.77,0.9700,0.0300,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4570,0.0700,0.5600,0.0000,0.3800,0.9700,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1148280,2,0,0,0,2,0,0,5,0,0,4,5,2300,5,255.5,1,460,11.11,0.8700,0.1300,0.0000,0.3500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.1000,0.4240,0.1000,0.4800,0.0000,0.4200,0.7700,0.1000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1148330,3,3,10,2,2,7,4,3,1,14,2,2,4825,14,793.5,7,344.64,16.45,1.0000,0.0000,0.0000,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7930,0.7900,0.2100,0.0000,0.0000,0.2100,0.0000,0.0000,0.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1148380,2,3,10,2,2,9,5,1,1,16,5,16,5950,18,715,1.13,330.56,12.02,1.0000,0.0000,0.0000,0.1100,0.0000,0.0400,0.5000,0.0300,0.0000,0.0000,0.0000,0.3280,0.1700,0.8300,0.0000,0.0000,0.8700,0.0000,0.0400,0.0400,0.0300,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000
1148460,1,1,4,2,2,7,8,3,1,32,2,4,12300,16,1277,4,768.75,10.38,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,0.0000,0.0000,0.0000,0.0000,0.2360,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1148480,2,1,10,2,2,5,4,1,1,17,2,9,5550,24,870.5,2.67,231.25,15.68,1.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6040,0.3700,0.6300,0.0000,0.0000,0.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2100,0.0000,0.0000,0.0000
1150090,3,1,10,2,4,5,2,4,1,12,3,9,6275,26,688.5,2.89,241.35,10.97,0.9500,0.0000,0.0500,0.0000,0.0000,0.0000,0.7200,0.0000,0.0000,0.1000,0.0000,0.1870,0.0600,0.9200,0.0000,0.0200,0.7800,0.0000,0.1600,0.0000,0.0500,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000
1150100,1,1,4,2,4,5,6,4,1,35,5,20,10892,23,1286.61,1.15,473.57,11.81,0.8600,0.1400,0.0000,0.4400,0.0000,0.0000,0.0000,0.0400,0.0200,0.0300,0.0000,0.4700,0.1900,0.8100,0.0000,0.0000,0.6200,0.1000,0.0300,0.0600,0.0200,0.0200,0.0200,0.0000,0.0400,0.0000,0.0900
1150350,1,2,6,2,4,5,4,4,1,24,1,4,11775,34,1470.5,8.5,346.32,12.49,0.9400,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4500,0.5500,0.0000,0.0100,0.0100,0.0400,0.5500,0.0000,0.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1150380,2,1,10,2,2,7,5,1,1,43,7,42,21925,70,2715.5,1.67,313.21,12.39,0.9300,0.0700,0.0000,0.0000,0.0500,0.0400,0.0200,0.0100,0.0000,0.0200,0.0100,0.8470,0.3400,0.6000,0.0500,0.0000,0.0500,0.5200,0.1900,0.0700,0.0500,0.0000,0.0000,0.0500,0.0100,0.0500,0.0000
1150400,3,3,10,2,4,4,4,4,2,20,5,24,12100,50,1578.5,2.08,242,13.05,0.8000,0.1700,0.0400,0.0500,0.0000,0.0000,0.0700,0.0200,0.1100,0.0000,0.0000,0.7540,0.5200,0.4500,0.0200,0.0200,0.3300,0.1100,0.0400,0.0000,0.3200,0.0400,0.1100,0.0000,0.0300,0.0200,0.0000
1150490,2,3,10,2,4,5,4,4,1,27,5,22,7850,43,1305,1.95,182.56,16.62,1.0000,0.0000,0.0000,0.2400,0.0400,0.0000,0.0000,0.1200,0.0000,0.0000,0.0700,0.5290,0.5400,0.4200,0.0400,0.0000,0.3100,0.3800,0.0000,0.0000,0.0400,0.0700,0.0000,0.0000,0.1400,0.0400,0.0200
1150620,1,1,10,2,4,5,5,4,1,39,3,20,10375,37,1431.5,1.85,280.41,13.8,0.7100,0.2700,0.0100,0.0000,0.0000,0.1000,0.0300,0.0000,0.0000,0.0000,0.0000,0.8700,0.1000,0.9000,0.0000,0.0000,0.0700,0.1700,0.0300,0.7100,0.0200,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000
1150720,2,1,15,2,4,5,2,4,1,17,3,16,7175,38,761,2.38,188.82,10.61,0.8100,0.1200,0.0700,0.0000,0.0000,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.9690,0.4600,0.0200,0.0000,0.5200,0.5300,0.0100,0.3600,0.0800,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000
1150750,1,3,10,2,4,5,4,4,1,26,4,17,7225,32,1123,1.88,225.78,15.54,0.4800,0.4600,0.0600,0.0800,0.0000,0.4800,0.0700,0.0000,0.0000,0.0000,0.0000,0.3700,0.3500,0.6500,0.0000,0.0000,0.2700,0.0300,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200
1150910,1,1,4,2,4,5,5,4,1,39,4,13,14000,29,2693,2.23,482.76,19.24,1.0000,0.0000,0.0000,0.8300,0.0400,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.1230,0.8100,0.1400,0.0400,0.0000,0.8500,0.0000,0.0100,0.0000,0.0000,0.0600,0.0000,0.0300,0.0100,0.0400,0.0000
1150950,1,3,10,2,4,5,4,4,1,21,3,17,16725,61,2515.5,3.59,274.18,15.04,0.9100,0.0600,0.0300,0.0000,0.0000,0.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.4980,0.4400,0.4900,0.0000,0.0700,0.0600,0.0700,0.0000,0.6400,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1150970,2,3,10,2,4,5,4,4,1,15,6,18,23450,44,1991,2.44,532.95,8.49,0.9900,0.0100,0.0000,0.0000,0.4400,0.0100,0.0200,0.0100,0.0000,0.0000,0.0000,0.5130,0.0300,0.5200,0.4600,0.0000,0.0400,0.4600,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0100,0.4600,0.0000
1151040,1,1,13,2,4,5,2,4,1,15,6,21,6975,31,864,1.48,225,12.39,1.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.2600,0.0200,0.0000,0.0300,0.0200,0.5810,0.2800,0.7200,0.0000,0.0000,0.7800,0.0200,0.1100,0.0600,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000
1151170,2,3,10,2,4,5,4,4,1,13,5,10,9325,22,1037.5,2.2,423.86,11.13,1.0000,0.0000,0.0000,0.8000,0.0300,0.0000,0.0200,0.0300,0.0000,0.0000,0.0000,0.1100,0.0600,0.8900,0.0300,0.0200,0.9000,0.0000,0.0200,0.0200,0.0000,0.0000,0.0000,0.0100,0.0300,0.0300,0.0000
1151190,1,0,0,0,4,0,0,5,0,0,3,7,2275,7,419,1,325,18.42,0.9700,0.0000,0.0300,0.0000,0.0000,0.2300,0.0000,0.0000,0.0000,0.4000,0.0000,0.3740,0.3700,0.6300,0.0000,0.0000,0.0000,0.0000,0.4000,0.4300,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000
1151290,1,3,10,2,4,7,4,4,2,30,3,30,6835,31,1118.75,1.03,220.48,16.37,0.8400,0.1600,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0200,0.0000,0.0000,0.9560,0.8700,0.1300,0.0000,0.0000,0.5900,0.0000,0.1000,0.2300,0.0000,0.0000,0.0400,0.0000,0.0100,0.0000,0.0300
1151420,2,1,4,2,4,7,4,4,1,16,2,17,7935,25,903.65,1.47,317.4,11.39,0.4500,0.4800,0.0600,0.0000,0.0000,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,0.6300,0.2600,0.0000,0.1100,0.6500,0.0600,0.0000,0.2300,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300
1151460,1,0,0,0,4,0,0,5,0,0,1,2,1125,3,216,1.5,375,19.2,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1151510,2,3,9,2,4,8,2,4,1,35,6,25,6650,33,933,1.32,201.52,14.03,0.9300,0.0000,0.0700,0.2300,0.0200,0.0300,0.0000,0.0100,0.0100,0.0000,0.0000,0.6950,0.4400,0.5300,0.0200,0.0000,0.4200,0.0000,0.0700,0.3000,0.0000,0.0000,0.0700,0.0100,0.0700,0.0200,0.0500
1151600,1,3,8,2,4,7,3,4,1,24,4,19,8775,54,995.5,2.84,162.5,11.34,1.0000,0.0000,0.0000,0.3000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0100,0.0000,0.6670,0.4500,0.5000,0.0000,0.0500,0.5000,0.0000,0.0500,0.0600,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1151760,2,1,4,2,4,5,5,4,1,28,5,17,19525,18,1989.5,1.06,1084.72,10.19,0.9900,0.0100,0.0000,0.0200,0.2600,0.0600,0.0000,0.0100,0.0000,0.0000,0.0000,0.6530,0.1200,0.6200,0.2600,0.0000,0.2000,0.0000,0.0000,0.0600,0.0000,0.0200,0.0000,0.0000,0.0100,0.2600,0.4500
1151830,1,1,10,2,4,7,8,4,1,4,4,20,26625,47,2969,2.35,566.49,11.15,0.6900,0.0100,0.3000,0.7600,0.0000,0.0100,0.0000,0.0000,0.0000,0.0100,0.0000,0.2240,0.1000,0.9000,0.0000,0.0000,0.8700,0.0000,0.0400,0.0800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1152040,3,1,4,2,4,5,2,4,1,18,5,23,13100,39,1534.5,1.7,335.9,11.71,1.0000,0.0000,0.0000,0.2600,0.0000,0.1400,0.0000,0.0100,0.0000,0.0000,0.0100,0.5860,0.2700,0.5900,0.0000,0.1400,0.6100,0.0100,0.0000,0.1700,0.1800,0.0200,0.0000,0.0000,0.0100,0.0000,0.0000
1152050,1,1,4,2,4,5,4,4,1,46,6,35,9275,40,1334.75,1.14,231.88,14.39,0.7100,0.1600,0.1300,0.0900,0.0000,0.0200,0.0000,0.0500,0.0500,0.0000,0.0400,0.7520,0.6500,0.3400,0.0000,0.0100,0.3600,0.1200,0.1900,0.1100,0.0400,0.0200,0.0500,0.0000,0.0800,0.0000,0.0500
1152170,1,3,10,2,4,7,2,4,1,33,2,13,9200,38,1899,2.92,242.11,20.64,1.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3320,0.6500,0.3500,0.0000,0.0000,0.7200,0.0500,0.0000,0.0000,0.0000,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000
1152230,2,3,9,2,4,6,4,4,1,34,4,30,27345,73,3860.25,2.43,374.59,14.12,0.9600,0.0000,0.0400,0.0400,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0200,0.9330,0.8000,0.2000,0.0000,0.0000,0.1500,0.2500,0.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000
1152360,1,0,0,0,4,0,0,5,0,0,4,10,3350,15,569.5,1.5,223.33,17,1.0000,0.0000,0.0000,0.6600,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.0200,0.2240,0.7600,0.2400,0.0000,0.0000,0.6600,0.0200,0.0700,0.0400,0.0000,0.1100,0.0000,0.0000,0.0900,0.0000,0.0000
1155080,1,3,10,2,3,7,4,4,2,25,6,21,7550,29,970.75,1.38,260.34,12.86,0.7400,0.1200,0.1500,0.0300,0.0400,0.0000,0.0000,0.1000,0.0400,0.0500,0.0000,0.7380,0.4100,0.5500,0.0400,0.0000,0.2600,0.0000,0.0500,0.0400,0.0000,0.0600,0.0400,0.0000,0.1600,0.0400,0.3400
1155110,1,1,10,2,3,7,4,4,1,42,5,57,8650,70,929,1.23,123.57,10.74,0.9000,0.0700,0.0300,0.0200,0.0000,0.0000,0.0200,0.0000,0.0000,0.0200,0.0500,0.8790,0.2900,0.5900,0.0000,0.1200,0.6400,0.1700,0.0800,0.0000,0.0100,0.0100,0.0600,0.0000,0.0000,0.0000,0.0300
1155150,2,1,4,2,4,5,5,4,1,44,1,8,13325,17,1683.5,2.13,783.82,12.63,0.7700,0.0300,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9000,0.1000,0.0000,0.0000,0.0000,0.0000,0.9900,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155250,2,1,10,2,4,5,4,4,1,30,3,19,5825,25,807.5,1.32,233,13.86,0.9000,0.0000,0.1000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.9400,0.7800,0.2200,0.0000,0.0000,0.4200,0.1900,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155270,1,1,5,2,3,5,4,4,1,15,4,13,8800,27,1005,2.08,325.93,11.42,0.9500,0.0000,0.0500,0.6200,0.0300,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.3040,0.0600,0.9000,0.0300,0.0000,0.8800,0.0000,0.0000,0.0300,0.0000,0.0100,0.0400,0.0000,0.0000,0.0300,0.0000
1155360,2,0,0,0,3,0,0,5,0,0,3,22,4910,30,917.5,1.36,163.67,18.69,0.7100,0.0000,0.2900,0.0000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0600,0.5570,0.9400,0.0600,0.0000,0.0000,0.0700,0.0600,0.0600,0.1200,0.3100,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000
1155380,1,2,4,2,3,7,4,2,1,29,5,25,7450,46,1030,1.84,161.96,13.83,0.9600,0.0300,0.0100,0.4000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0400,0.1500,0.3990,0.4500,0.5400,0.0000,0.0100,0.6100,0.1600,0.0500,0.0200,0.0000,0.1400,0.0200,0.0000,0.0000,0.0000,0.0000
1155460,1,1,13,1,4,5,4,4,1,20,4,25,10150,30,1422.5,1.2,338.33,14.01,0.8000,0.1300,0.0700,0.0000,0.0000,0.0900,0.0000,0.0500,0.0400,0.0000,0.0000,0.8150,0.7500,0.1900,0.0000,0.0600,0.3300,0.0000,0.3100,0.2400,0.0000,0.0000,0.0400,0.0000,0.0700,0.0000,0.0100
1155550,2,1,10,2,4,8,4,4,1,38,4,28,8460,32,1325,1.14,264.38,15.66,0.8200,0.0500,0.1200,0.1400,0.0000,0.1200,0.0000,0.0000,0.0500,0.0000,0.0000,0.6810,0.5400,0.4300,0.0000,0.0200,0.4200,0.0300,0.1600,0.2100,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.1000
1155580,1,1,10,2,4,5,3,4,1,18,3,9,5475,25,674,2.78,219,12.31,0.7500,0.1900,0.0500,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,0.5300,0.0000,0.1140,0.0700,0.9300,0.0000,0.0000,0.0100,0.0000,0.5300,0.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155680,1,0,0,0,3,0,0,5,0,0,3,21,11975,33,1521.5,1.57,362.88,12.71,0.8500,0.0300,0.1200,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0500,0.9370,0.2100,0.7900,0.0000,0.0000,0.1100,0.7300,0.0000,0.0300,0.1300,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
1155700,3,0,0,0,3,0,0,5,0,0,1,1,225,1,42,1,225,18.67,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155740,2,1,4,2,3,7,5,2,1,13,3,4,12500,25,1310.5,6.25,500,10.48,1.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0640,0.0000,1.0000,0.0000,0.0000,0.9700,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155820,1,3,10,2,4,5,5,4,1,44,4,25,31125,63,6365,2.52,494.05,20.45,0.8200,0.0900,0.0900,0.2200,0.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.0300,0.4780,0.8800,0.1100,0.0000,0.0000,0.3600,0.0300,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.3000,0.0000,0.0500
1155870,1,3,4,2,4,8,5,2,1,22,5,27,9200,47,1906,1.74,195.74,20.72,0.9700,0.0000,0.0300,0.0400,0.0000,0.0000,0.0000,0.2200,0.0100,0.0000,0.2400,0.4890,0.9700,0.0300,0.0000,0.0000,0.0800,0.4000,0.0200,0.0200,0.0000,0.0700,0.0100,0.0200,0.3600,0.0000,0.0400
1155960,1,1,10,2,4,7,3,4,1,19,1,2,600,2,72,1,300,12,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156020,1,3,10,2,3,7,5,2,1,25,7,62,10320,75,1537.1,1.21,137.6,14.89,0.8500,0.0200,0.1300,0.0500,0.0300,0.0100,0.0000,0.0000,0.0300,0.0400,0.0500,0.7920,0.6800,0.2800,0.0300,0.0200,0.4000,0.1300,0.0400,0.0700,0.0800,0.0000,0.0300,0.0300,0.0000,0.0300,0.2000
1156100,2,1,10,2,4,6,12,2,1,25,5,33,23325,45,2599,1.36,518.33,11.14,1.0000,0.0000,0.0000,0.1000,0.0000,0.0300,0.2800,0.0000,0.0000,0.0800,0.0000,0.5190,0.1200,0.8800,0.0000,0.0000,0.6300,0.0300,0.1100,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300
1156150,1,1,4,2,2,7,4,2,1,19,6,27,11000,36,1232.25,1.33,305.56,11.2,0.9900,0.0100,0.0000,0.3000,0.0700,0.0100,0.0400,0.0100,0.0000,0.0000,0.0000,0.5660,0.1900,0.5800,0.0700,0.1600,0.6600,0.0000,0.0400,0.1600,0.0100,0.0400,0.0000,0.0000,0.0100,0.0700,0.0100
1156220,3,0,0,0,3,0,0,5,0,0,4,15,10825,25,819.5,1.67,433,7.57,1.0000,0.0000,0.0000,0.0000,0.6900,0.0000,0.0400,0.0000,0.0000,0.0100,0.0000,0.2610,0.1600,0.1500,0.6900,0.0000,0.0500,0.0600,0.1400,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.6900,0.0000
1156240,2,3,10,2,3,5,4,4,1,19,7,34,9800,46,1349.5,1.35,213.04,13.77,0.7600,0.2100,0.0300,0.1300,0.0000,0.0500,0.0000,0.0200,0.0200,0.0200,0.0500,0.7140,0.5200,0.4800,0.0000,0.0000,0.2000,0.0600,0.0300,0.1800,0.0000,0.0800,0.0200,0.0200,0.0200,0.0000,0.3800
1156290,1,3,10,2,3,7,4,2,1,38,3,15,9825,27,1036.5,1.8,363.89,10.55,0.8900,0.0000,0.1100,0.0000,0.0000,0.0000,0.2800,0.0000,0.0500,0.0000,0.0000,0.6690,0.0300,0.9700,0.0000,0.0000,0.8300,0.0000,0.0300,0.0000,0.0000,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000
1156520,1,1,5,2,3,8,4,2,1,19,4,18,10850,40,1397.5,2.22,271.25,12.88,0.9400,0.0600,0.0000,0.5600,0.0000,0.0600,0.0000,0.0000,0.0100,0.0000,0.0000,0.3620,0.1600,0.8400,0.0000,0.0000,0.7800,0.0000,0.0300,0.1200,0.0000,0.0300,0.0100,0.0000,0.0000,0.0000,0.0200
1156690,1,1,15,2,3,8,4,3,1,33,3,16,3700,23,491.5,1.44,160.87,13.28,1.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0200,0.0000,0.0000,0.9390,0.7400,0.2600,0.0000,0.0000,0.2700,0.0000,0.4900,0.2200,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000
1156770,1,1,8,2,3,5,4,2,1,25,1,4,8950,22,1701,5.5,406.82,19.01,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.9700,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156780,2,0,0,0,3,0,0,5,0,0,3,4,1500,4,214,1,375,14.27,0.9000,0.0000,0.1000,0.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.3330,0.4000,0.6000,0.0000,0.0000,0.9000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156840,1,0,0,0,3,0,0,5,0,0,3,9,2100,10,235,1.11,210,11.19,0.8900,0.1100,0.0000,0.0000,0.0000,0.3200,0.1000,0.0000,0.0000,0.0000,0.0000,0.5830,0.1800,0.6800,0.0000,0.1400,0.6400,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156880,2,3,10,2,4,5,9,2,1,21,6,22,13750,34,1740,1.55,404.41,12.65,0.9500,0.0500,0.0000,0.1800,0.0000,0.0200,0.0000,0.0100,0.0200,0.0000,0.0300,0.7450,0.3900,0.3500,0.0000,0.2600,0.6400,0.1300,0.0100,0.1900,0.0000,0.0000,0.0200,0.0000,0.0100,0.0000,0.0000
1156970,2,1,10,2,3,6,3,4,2,26,5,26,10175,35,1481.5,1.35,290.71,14.56,0.5700,0.3600,0.0700,0.0300,0.0000,0.3800,0.0600,0.0000,0.0000,0.0000,0.0100,0.5210,0.2800,0.7200,0.0000,0.0000,0.1300,0.0800,0.1600,0.5900,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156990,1,0,0,0,3,0,0,5,0,0,3,3,525,3,112.5,1,175,21.43,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1400,0.1400,0.0000,0.0000,0.7140,0.8600,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.8600,0.0000,0.0000
1157070,3,3,16,2,4,2,6,1,1,10,3,13,6500,17,727.5,1.31,382.35,11.19,1.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.7420,0.3100,0.2300,0.0000,0.4600,0.6000,0.1200,0.1000,0.1500,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157120,2,2,10,2,3,4,5,4,1,18,4,13,13400,24,1655.25,1.85,558.33,12.35,0.9300,0.0400,0.0200,0.5700,0.0000,0.0400,0.0000,0.1000,0.0000,0.0000,0.0000,0.2870,0.1100,0.8900,0.0000,0.0000,0.8400,0.0100,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000
1157180,2,3,12,2,3,7,3,2,1,35,4,39,11330,54,2085.4,1.38,209.81,18.41,0.7600,0.1900,0.0600,0.0900,0.0000,0.0500,0.0000,0.0000,0.0100,0.0000,0.0000,0.8480,0.7400,0.2400,0.0100,0.0100,0.1600,0.0200,0.0100,0.2600,0.1400,0.3300,0.0100,0.0600,0.0000,0.0000,0.0100
1157190,1,1,5,2,3,7,4,4,1,24,5,16,5200,22,789.75,1.38,236.36,15.19,0.6100,0.3900,0.0000,0.0300,0.0000,0.2000,0.0000,0.0600,0.3600,0.0000,0.0000,0.3510,0.2900,0.7100,0.0000,0.0000,0.2000,0.0000,0.0600,0.2500,0.0000,0.0600,0.3600,0.0000,0.0600,0.0000,0.0200
1157250,3,1,10,2,4,5,4,4,1,12,4,15,9400,25,1127.5,1.67,376,11.99,0.9200,0.0300,0.0500,0.1000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.1400,0.3510,0.2200,0.7800,0.0000,0.0000,0.5100,0.4200,0.0400,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200
